Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	visual perception (GO:0007601)	3/93	0.16383172003194202	0.3543770297613933	0	0	2.2008978675645343	3.981238212241652	CRYBG3;GRM8;POU6F2
GO_Biological_Process_2021	negative regulation of calcineurin-mediated signaling (GO:0106057)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	HOMER3
GO_Biological_Process_2021	negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	HOMER3
GO_Biological_Process_2021	negative regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902548)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	SEMA6A
GO_Biological_Process_2021	regulation of actin filament depolymerization (GO:0030834)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	SEMA5A
GO_Biological_Process_2021	regulation of amyloid precursor protein catabolic process (GO:1902991)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	CHRNA7
GO_Biological_Process_2021	ATP transport (GO:0015867)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	CALHM3
GO_Biological_Process_2021	negative regulation of heart contraction (GO:0045822)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	PDE4D
GO_Biological_Process_2021	negative regulation of hemostasis (GO:1900047)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	ADTRP
GO_Biological_Process_2021	cardiocyte differentiation (GO:0035051)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	NRG1
GO_Biological_Process_2021	cell differentiation in hindbrain (GO:0021533)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	GRID2
GO_Biological_Process_2021	negative regulation of oxidoreductase activity (GO:0051354)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	DAOA
GO_Biological_Process_2021	negative regulation of vascular permeability (GO:0043116)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	PDE3A
GO_Biological_Process_2021	regulation of leukocyte cell-cell adhesion (GO:1903037)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	ADTRP
GO_Biological_Process_2021	dermatan sulfate biosynthetic process (GO:0030208)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	NCAN
GO_Biological_Process_2021	regulation of sequestering of calcium ion (GO:0051282)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	RYR2
GO_Biological_Process_2021	ganglion development (GO:0061548)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	NRP2
GO_Biological_Process_2021	glomerular visceral epithelial cell differentiation (GO:0072112)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	MAGI2
GO_Biological_Process_2021	positive regulation of protein depolymerization (GO:1901881)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	SEMA5A
GO_Biological_Process_2021	megakaryocyte differentiation (GO:0030219)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	SH2B3
GO_Biological_Process_2021	positive regulation of sodium ion transmembrane transport (GO:1902307)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	ANK3
GO_Biological_Process_2021	microtubule anchoring at microtubule organizing center (GO:0072393)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	CCDC68
GO_Biological_Process_2021	positive regulation of vascular permeability (GO:0043117)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	PDE3A
GO_Biological_Process_2021	mitotic nuclear membrane disassembly (GO:0007077)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	CNEP1R1
GO_Biological_Process_2021	presynapse organization (GO:0099172)	1/12	0.16590957450841412	0.3543770297613933	0	0	5.9863180297962915	10.753297133202047	NLGN1
GO_Biological_Process_2021	negative regulation of cell projection organization (GO:0031345)	2/49	0.1672180071576185	0.3561766983893732	0	0	2.806368699128945	5.019069424105382	DCC;GRIN2B
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	3/94	0.16748349883196395	0.3561766983893732	0	0	2.1766011766011766	3.8893043173869515	DLG1;SEMA6A;SH2B3
GO_Biological_Process_2021	hemopoiesis (GO:0030097)	3/94	0.16748349883196395	0.3561766983893732	0	0	2.1766011766011766	3.8893043173869515	KIRREL3;NOTCH4;SH2B3
GO_Biological_Process_2021	sensory perception of light stimulus (GO:0050953)	3/95	0.17115899474932691	0.3620610109463509	0	0	2.152832674571805	3.8000992058548015	CRYBG3;GRM8;POU6F2
GO_Biological_Process_2021	negative regulation of ERK1 and ERK2 cascade (GO:0070373)	2/50	0.17255875666095588	0.3620610109463509	0	0	2.747762863534676	4.8278673881252745	DLG1;SEMA6A
GO_Biological_Process_2021	negative regulation of transport (GO:0051051)	2/51	0.17792709644230684	0.3620610109463509	0	0	2.6915491028626217	4.646640262977936	PXK;NRG1
GO_Biological_Process_2021	purine nucleotide catabolic process (GO:0006195)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	NT5C2
GO_Biological_Process_2021	purine-containing compound catabolic process (GO:0072523)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	NT5C2
GO_Biological_Process_2021	cellular response to interleukin-15 (GO:0071350)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	PLCB1
GO_Biological_Process_2021	regulation of homotypic cell-cell adhesion (GO:0034110)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	ANK3
GO_Biological_Process_2021	central nervous system projection neuron axonogenesis (GO:0021952)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	NFIB
GO_Biological_Process_2021	regulation of interleukin-5 production (GO:0032674)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	PDE4D
GO_Biological_Process_2021	chondroitin sulfate catabolic process (GO:0030207)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	NCAN
GO_Biological_Process_2021	dermatan sulfate metabolic process (GO:0030205)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	NCAN
GO_Biological_Process_2021	detection of calcium ion (GO:0005513)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	RYR2
GO_Biological_Process_2021	embryonic hemopoiesis (GO:0035162)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	SH2B3
GO_Biological_Process_2021	regulation of protein exit from endoplasmic reticulum (GO:0070861)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	SEC16B
GO_Biological_Process_2021	regulation of receptor signaling pathway via STAT (GO:1904892)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	PTPRT
GO_Biological_Process_2021	positive regulation of calcineurin-mediated signaling (GO:0106058)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	AKAP6
GO_Biological_Process_2021	positive regulation of calcineurin-NFAT signaling cascade (GO:0070886)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	AKAP6
GO_Biological_Process_2021	positive regulation of calcium ion-dependent exocytosis (GO:0045956)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	CACNA1G
GO_Biological_Process_2021	positive regulation of calcium-mediated signaling (GO:0050850)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	CDH13
GO_Biological_Process_2021	regulation of short-term neuronal synaptic plasticity (GO:0048172)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	GRIK2
GO_Biological_Process_2021	relaxation of cardiac muscle (GO:0055119)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	CAMK2D
GO_Biological_Process_2021	positive regulation of heterochromatin assembly (GO:0031453)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	PPHLN1
GO_Biological_Process_2021	response to interleukin-6 (GO:0070741)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	PTPRT
GO_Biological_Process_2021	interleukin-15-mediated signaling pathway (GO:0035723)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	PLCB1
GO_Biological_Process_2021	positive regulation of neuron migration (GO:2001224)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	SEMA6A
GO_Biological_Process_2021	spinal cord development (GO:0021510)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	RELN
GO_Biological_Process_2021	positive regulation of protein exit from endoplasmic reticulum (GO:0070863)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	SEC16B
GO_Biological_Process_2021	synaptic vesicle localization (GO:0097479)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	NLGN1
GO_Biological_Process_2021	positive regulation of ruffle assembly (GO:1900029)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	NLGN1
GO_Biological_Process_2021	positive regulation of sodium ion transport (GO:0010765)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	ANK3
GO_Biological_Process_2021	transport along microtubule (GO:0010970)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	APBA1
GO_Biological_Process_2021	protein heterotetramerization (GO:0051290)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	GRIN2B
GO_Biological_Process_2021	negative regulation of adenylate cyclase activity (GO:0007194)	1/13	0.178428424285676	0.3620610109463509	0	0	5.487179487179486	9.457525561806184	GRM3
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	6/253	0.1812017221957236	0.3671785244493096	0	0	1.6072874493927125	2.7454790253754027	EPHA7;DSCAM;ERBB4;CHRNA7;LMTK2;ADTRP
GO_Biological_Process_2021	positive regulation of transferase activity (GO:0051347)	4/148	0.1828291802602206	0.3691395417046073	0	0	1.83521021021021	3.118394700819545	EPHA7;ERBB4;CHRNA7;LMTK2
GO_Biological_Process_2021	cartilage development (GO:0051216)	2/52	0.18332100652695527	0.3691395417046073	0	0	2.637583892617449	4.474704669948379	SNORC;NFIB
GO_Biological_Process_2021	regulation of exocytosis (GO:0017157)	2/52	0.18332100652695527	0.3691395417046073	0	0	2.637583892617449	4.474704669948379	RIMS2;CADPS
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	10/482	0.18975519307402294	0.3691395417046073	0	0	1.4047340736411456	2.3346968205595	RIMS2;SEC16B;RIMS1;CUX2;NOS1AP;ZNF804A;ANK3;ADTRP;DRD1;ROBO1
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	5/203	0.19026520746587106	0.3691395417046073	0	0	1.6694059236432115	2.77010593420564	SEMA5A;SEMA6A;PLXND1;CHRNA7;PTPRM
GO_Biological_Process_2021	activation of cysteine-type endopeptidase activity (GO:0097202)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	GRIN2A
GO_Biological_Process_2021	negative regulation of cyclase activity (GO:0031280)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	GRM3
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen (GO:0002483)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	HLA-F
GO_Biological_Process_2021	regulation of acrosome reaction (GO:0060046)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	PLCB1
GO_Biological_Process_2021	branching involved in blood vessel morphogenesis (GO:0001569)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	NOTCH4
GO_Biological_Process_2021	calcium ion import across plasma membrane (GO:0098703)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	CACNA2D1
GO_Biological_Process_2021	cAMP metabolic process (GO:0046058)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	PDE4D
GO_Biological_Process_2021	cardiac left ventricle morphogenesis (GO:0003214)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	RYR2
GO_Biological_Process_2021	regulation of DNA methylation-dependent heterochromatin assembly (GO:0090308)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	PPHLN1
GO_Biological_Process_2021	negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	NFIB
GO_Biological_Process_2021	negative regulation of secretion (GO:0051048)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	NRG1
GO_Biological_Process_2021	regulation of gastrulation (GO:0010470)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	TENM4
GO_Biological_Process_2021	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	CDH13
GO_Biological_Process_2021	negative regulation of T cell mediated immunity (GO:0002710)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	HLA-F
GO_Biological_Process_2021	regulation of histone deacetylation (GO:0031063)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	CAMK2D
GO_Biological_Process_2021	neuromuscular process controlling balance (GO:0050885)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	NRXN1
GO_Biological_Process_2021	neuron fate commitment (GO:0048663)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	MYT1L
GO_Biological_Process_2021	neurotransmitter biosynthetic process (GO:0042136)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	SLC6A4
GO_Biological_Process_2021	regulation of lamellipodium organization (GO:1902743)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	CARMIL1
GO_Biological_Process_2021	nuclear membrane disassembly (GO:0051081)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	CNEP1R1
GO_Biological_Process_2021	positive regulation of cardiac muscle cell proliferation (GO:0060045)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	ERBB4
GO_Biological_Process_2021	relaxation of muscle (GO:0090075)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	CAMK2D
GO_Biological_Process_2021	response to chemokine (GO:1990868)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	SH2B3
GO_Biological_Process_2021	positive regulation of glycoprotein biosynthetic process (GO:0010560)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	PLCB1
GO_Biological_Process_2021	heart process (GO:0003015)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	SGCZ
GO_Biological_Process_2021	positive regulation of leukocyte degranulation (GO:0043302)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	HLA-F
GO_Biological_Process_2021	secretion (GO:0046903)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	RIMS1
GO_Biological_Process_2021	positive regulation of SMAD protein signal transduction (GO:0060391)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	KIAA0319
GO_Biological_Process_2021	positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	1/14	0.19075999588431108	0.3691395417046073	0	0	5.064831489580653	8.391104906281402	ANK3
GO_Biological_Process_2021	positive regulation of cell growth (GO:0030307)	3/102	0.19749355984124936	0.3805484547626564	0	0	1.9998979695949397	3.2439331087952548	RIMS2;RIMS1;AKAP6
GO_Biological_Process_2021	negative regulation of cytokine-mediated signaling pathway (GO:0001960)	2/55	0.19963676191554866	0.3805484547626564	0	0	2.4879068000506517	4.008654147320362	SH2B3;ROBO1
GO_Biological_Process_2021	negative regulation of cellular component movement (GO:0051271)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	PKHD1
GO_Biological_Process_2021	regulation of amyloid fibril formation (GO:1905906)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	CHRNA7
GO_Biological_Process_2021	C21-steroid hormone biosynthetic process (GO:0006700)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	TSPOAP1
GO_Biological_Process_2021	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	HLA-F
GO_Biological_Process_2021	calcium ion import into cytosol (GO:1902656)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	CACNA2D1
GO_Biological_Process_2021	catecholamine metabolic process (GO:0006584)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	DRD1
GO_Biological_Process_2021	regulation of endothelial cell chemotaxis (GO:2001026)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	SEMA5A
GO_Biological_Process_2021	contractile actin filament bundle assembly (GO:0030038)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	PHACTR1
GO_Biological_Process_2021	dermatan sulfate proteoglycan biosynthetic process (GO:0050651)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	NCAN
GO_Biological_Process_2021	detection of mechanical stimulus involved in sensory perception (GO:0050974)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	SCN1A
GO_Biological_Process_2021	photoreceptor cell development (GO:0042461)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	RORB
GO_Biological_Process_2021	regulation of secretion (GO:0051046)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	NRG1
GO_Biological_Process_2021	eye photoreceptor cell development (GO:0042462)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	RORB
GO_Biological_Process_2021	regulation of triglyceride biosynthetic process (GO:0010866)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	CNEP1R1
GO_Biological_Process_2021	positive regulation of endothelial cell chemotaxis (GO:2001028)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	SEMA5A
GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	AUTS2
GO_Biological_Process_2021	response to muscle stretch (GO:0035994)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	RYR2
GO_Biological_Process_2021	positive regulation of natural killer cell activation (GO:0032816)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	HLA-F
GO_Biological_Process_2021	stress fiber assembly (GO:0043149)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	PHACTR1
GO_Biological_Process_2021	mammary gland epithelium development (GO:0061180)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	ERBB4
GO_Biological_Process_2021	myoblast differentiation (GO:0045445)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	NRG1
GO_Biological_Process_2021	myoblast fusion (GO:0007520)	1/15	0.20290708162909607	0.3805484547626564	0	0	4.702818920210224	7.501029712097497	ADGRB3
GO_Biological_Process_2021	negative regulation of metabolic process (GO:0009892)	2/56	0.20511381626050595	0.3833576633498095	0	0	2.4417101665423813	3.8681334456088488	NOVA1;NOVA2
GO_Biological_Process_2021	peptidyl-tyrosine modification (GO:0018212)	2/56	0.20511381626050595	0.3833576633498095	0	0	2.4417101665423813	3.8681334456088488	RELN;ERBB4
GO_Biological_Process_2021	regulation of insulin secretion (GO:0050796)	3/104	0.20519212370948053	0.3833576633498095	0	0	1.96009600960096	3.1044168186392054	CACNA1D;CACNA1C;RAPGEF4
GO_Biological_Process_2021	positive regulation of interferon-gamma production (GO:0032729)	2/57	0.2106071282798412	0.3919208785303055	0	0	2.3971934106162296	3.734254002679286	PDE4D;PDE4B
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	6/266	0.2110309281764705	0.3919208785303055	0	0	1.5259026687598116	2.3739239576929	EPHA7;GRM5;ERBB4;CHRNA7;PLCE1;ADTRP
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	4/158	0.213498923085502	0.3919208785303055	0	0	1.7151632151632152	2.6484238104415674	PDE4D;PDE4B;BTNL2;HLA-DQB2
GO_Biological_Process_2021	regulation of activin receptor signaling pathway (GO:0032925)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	MAGI2
GO_Biological_Process_2021	negative regulation of epithelial cell differentiation (GO:0030857)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	NOTCH4
GO_Biological_Process_2021	regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	JCAD
GO_Biological_Process_2021	body fluid secretion (GO:0007589)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	ERBB4
GO_Biological_Process_2021	negative regulation of lyase activity (GO:0051350)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	GRM3
GO_Biological_Process_2021	negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	HLA-F
GO_Biological_Process_2021	negative regulation of platelet activation (GO:0010544)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	SH2B3
GO_Biological_Process_2021	regulation of ERBB signaling pathway (GO:1901184)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	CDH13
GO_Biological_Process_2021	negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	SH2B3
GO_Biological_Process_2021	neuron projection organization (GO:0106027)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	CHRNA7
GO_Biological_Process_2021	nucleotide catabolic process (GO:0009166)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	NT5C2
GO_Biological_Process_2021	regulation of neurotransmitter transport (GO:0051588)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	RIMS1
GO_Biological_Process_2021	regulation of Rac protein signal transduction (GO:0035020)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	AUTS2
GO_Biological_Process_2021	filopodium assembly (GO:0046847)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	VSTM5
GO_Biological_Process_2021	retrograde axonal transport (GO:0008090)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	DLG2
GO_Biological_Process_2021	sympathetic nervous system development (GO:0048485)	1/16	0.21487243237698472	0.3919208785303055	0	0	4.389074693422518	6.749127403281858	NRP2
GO_Biological_Process_2021	receptor metabolic process (GO:0043112)	2/58	0.21611498518505984	0.393695752313432	0	0	2.354266538830297	3.6066060856206934	LMTK2;PHETA1
GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	4/159	0.2166428304750846	0.3941658472280182	0	0	1.7040104620749783	2.6062929035017905	CAMK2D;ERBB4;LMTK2;VRK2
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	5/214	0.21931592651644186	0.39853304557278796	0	0	1.5806503933176548	2.3982291670001827	ERBB4;CNEP1R1;CHRNA7;NOS1AP;ADTRP
GO_Biological_Process_2021	regulation of secretion by cell (GO:1903530)	2/59	0.2216357215203968	0.4008357925967472	0	0	2.3128458730719417	3.4848114551368923	RIMS2;RIMS1
GO_Biological_Process_2021	negative regulation of ATPase activity (GO:0032780)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	PXK
GO_Biological_Process_2021	adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	DRD1
GO_Biological_Process_2021	purine ribonucleotide transport (GO:0015868)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	CALHM3
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	HLA-F
GO_Biological_Process_2021	regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	CTNNA2
GO_Biological_Process_2021	regulation of leukocyte migration (GO:0002685)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	ADTRP
GO_Biological_Process_2021	regulation of neuroblast proliferation (GO:1902692)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	DISC1
GO_Biological_Process_2021	regulation of osteoblast proliferation (GO:0033688)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	PLXNB1
GO_Biological_Process_2021	epithelial cell morphogenesis (GO:0003382)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	PKHD1
GO_Biological_Process_2021	establishment of protein localization to endoplasmic reticulum (GO:0072599)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	RYR2
GO_Biological_Process_2021	response to purine-containing compound (GO:0014074)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	RYR2
GO_Biological_Process_2021	ruffle organization (GO:0031529)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	CARMIL1
GO_Biological_Process_2021	positive regulation of muscle hypertrophy (GO:0014742)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	CAMK2D
GO_Biological_Process_2021	positive regulation of positive chemotaxis (GO:0050927)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	CDH13
GO_Biological_Process_2021	stem cell development (GO:0048864)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	NRG1
GO_Biological_Process_2021	sulfation (GO:0051923)	1/17	0.22665875807778754	0.4008357925967472	0	0	4.1145484949832785	6.1072640814360994	HS3ST5
